SubjectID	Day_Period	Aerococcus	Anaerococcus	Ureaplasma	Parvimonas	L. iners	Finegoldia	Staphylococcus	Porphyromonas	Atopobium	Gardnerella	L. crispatus	Peptostreptococcus	Sneathia	Streptococcus	Prevotella	Peptoniphilus	Incertae_Sedis_XI.1	L. gasseri	Corynebacterium	Dialister	L.otu5	L.otu3	Ruminococcaceae.3
2.2	15	0.053876688	4.61E-05	0	0.001971608	0.04295386	0.001168956	0	2.32E-05	0.658479696	0.108366429	0.000194989	0.000560476	0	0.000139984	0.096535508	0.00316819	0.000146681	0	6.40E-05	0.000874169	0.005834829	0.000264852	0
2.2	20	0.052903104	5.93E-05	0	0.000677491	0.071583425	0.00135926	0	2.59E-05	0.659567519	0.119466385	0.000143908	0.000594524	0	0.000156149	0.054028612	0.003989616	9.78E-05	0	0.000123283	0.001085437	0.00573366	0.000284316	0
2.2	25	0.053818926	7.66E-05	0	0	0.052081919	0.001619248	6.88E-05	3.09E-05	0.683062751	0.130066888	9.73E-05	0.000641468	0	0.0001778	0.032963709	0.005154883	5.56E-05	0	0.000194176	0.001363869	0.005905764	0.000326794	0
2.3	0	0.054162627	9.14E-05	2.24E-05	0	0.021559059	0.001822634	0.000164561	3.55E-05	0.709818439	0.132664073	5.82E-05	0.000666071	0	0.000193014	0.028797755	0.006156457	2.28E-05	0	0.000253472	0.001590318	0.006034449	0.000364625	0
2.3	5	0.050353267	0.000102066	5.25E-05	0	0.08426535	0.001900934	0.000269069	3.82E-05	0.660924584	0.117874319	8.86E-06	0.000627989	0	0.000192616	0.032156094	0.00685135	0	0	0.000301612	0.001721197	0.005730298	0.000381371	0
2.3	10	0.041912011	9.86E-05	7.14E-05	0	0.2986688	0.001712466	0.000316469	3.57E-05	0.485842217	0.087524701	0	0.000511356	0	0.000166273	0.036100142	0.006522279	0	0	0.000298575	0.001599749	0.004857559	0.000347068	0
2.3	15	0.04921931	0.000129356	0.000113884	0	0.00449059	0.00207956	0.000460701	4.49E-05	0.746131829	0.085645629	0	0.000560297	0	0.00019366	0.052167953	0.008300576	0	0	0.000388686	0.001996589	0.005757014	0.000426515	0
2.3	20	0.053225027	0.000149549	0.000147949	0	0.018681774	0.002198395	0.000556317	4.89E-05	0.729539169	0.072543703	0	0.000531479	0	0.000196266	0.057971149	0.009133717	0	0	0.00043279	0.002164674	0.006190784	0.00045532	0
2.3	25	0.044825079	0.000128446	0.000135279	0	0.516880173	0.001691207	0.000474383	3.85E-05	0.300224164	0.046285257	0	0.000362066	0	0.00014432	0.037292195	0.007274363	0	0	0.000345907	0.001707536	0.005088049	0.000351699	0
2.4	0	0.046696334	0.000133555	0.000141651	0	0.622657289	0.001714155	0.00048955	3.92E-05	0.194659267	0.045682611	0	0.000357167	0	0.000144858	0.034558848	0.007420399	0	0	0.000352769	0.001739737	0.005261843	0.000356373	0
2.4	5	0.059584733	0.000164004	0.000175495	0	0.378994717	0.001806	0.000559087	4.20E-05	0.445284652	0.046852173	0	0.000320028	0	0.000144333	0.007496488	0.008055258	0	0	0.000380447	0.00188621	0.00639634	0.000371669	0
2.4	10	0.056024963	0.000141674	0.000145917	0	0.788127997	0.001252115	0.00041591	2.92E-05	0.069804037	0.040262255	0	0.000170706	0	9.23E-05	0	0.005741018	0	0	0.000265835	0.001358929	0.005628105	0.000248238	0
2.4	15	0.07157612	0.000159323	0.000148449	0.000208457	0.24247919	0.00098297	0.000350445	2.22E-05	0.551130883	0.053075868	0	6.35E-05	0	6.15E-05	0.041310788	0.004636852	0	0	0.000203624	0.001141672	0.006638454	0.000172823	0
2.4	20	0.094121104	0.000177358	0.000134787	0.000555815	0.114011828	0.000494682	0.000198724	8.84E-06	0.571407235	0.077040326	2.19E-05	0	0	1.12E-05	0.114010935	0.002445568	2.37E-05	0	8.34E-05	0.000711925	0.007993094	3.56E-05	0
2.4	25	0.099127259	0.000152411	7.43E-05	0.000686933	0.27670813	0	0	0	0.403598732	0.091134926	9.62E-05	0	0	0	0.116857788	0	7.67E-05	0	0	0	0.007682866	0	0
3.1	0	0.021972904	0.003019922	0.000416436	0	0.071552325	0.006914016	0	0	0.303548324	0.015485178	0.000616472	0	0.438205587	2.64E-06	0.015803098	0.002074746	1.32E-06	0	0.000962415	0.000186975	0.000837894	1.32E-06	0.062432428
3.1	5	0.017495815	0.002041632	0.000233409	0	0.056526036	0.004482399	0	0	0.627319574	0.021663741	0.000409363	5.54E-05	0.16650393	0	0.009245258	0.00158462	0	0	0.000617932	0.000195429	0.000793435	0	0.05420636
3.1	10	0.01541587	0.001682465	0.00013288	0	0.050040344	0.003205644	0	0	0.746648347	0.027346351	0.000299358	0.000129228	0.064864827	0	0.006659676	0.001361441	0	0	0.000432597	0.00022797	0.000816707	0	0.053215488
3.1	15	0.014386277	0.001655539	6.78E-05	0	0.04748046	0.002431083	0	0	0.772808275	0.033409763	0.00023066	0.000187575	0.038814509	0	0.006228394	0.001259693	0	0	0.000314624	0.000280003	0.000879871	0	0.056291439
3.1	20	0.013837631	0.001872461	2.23E-05	0	0.046944346	0.001923134	0	0	0.750830585	0.039997234	0.000182586	0.00023728	0.049730541	0	0.007454955	0.001221316	0	0	0.000230455	0.000350129	0.000968544	0	0.062159428
3.1	25	0.013231436	0.002261302	0	0	0.046570098	0.001561954	0	0	0.707607891	0.046041351	0.000144111	0.000273327	0.077902874	0	0.010054949	0.00119544	0	0	0.000163917	0.000428506	0.001051763	0	0.068781584
3.2	0	0.012341825	0.002604	0	0	0.044956987	0.001334769	0	0	0.68001393	0.048891044	0.000116572	0.000283256	0.097794119	2.54E-06	0.01267663	0.001147018	1.27E-06	0	0.000119421	0.000480642	0.001079609	1.27E-06	0.072266076
3.2	5	0.010679913	0.002942309	0	0	0.040724373	0.001119399	0	0	0.676791256	0.048690617	8.72E-05	0.000267058	0.102672051	6.54E-06	0.015792328	0.001037018	3.27E-06	0	7.70E-05	0.00051377	0.001042721	3.27E-06	0.072385707
3.2	10	0.009202237	0.003256021	0	0	0.036652843	0.001028471	0	0	0.689704662	0.047066685	6.91E-05	0.000238429	0.092894953	1.05E-05	0.018894916	0.000936941	5.24E-06	0	5.38E-05	0.000532675	0.000987573	5.24E-06	0.071488714
3.2	15	0.008460402	0.003722261	1.30E-06	0	0.03486134	0.001085317	0	0	0.694918075	0.047095424	6.33E-05	0.00021477	0.079533773	1.48E-05	0.022988563	0.000898872	7.41E-06	0	4.74E-05	0.000569937	0.000976318	7.41E-06	0.073925227
3.2	20	0.008549286	0.004471124	2.56E-05	0	0.035775267	0.001297796	0	0	0.683086894	0.049895019	6.87E-05	0.000198848	0.066210071	2.04E-05	0.029061643	0.000933585	1.02E-05	0	5.45E-05	0.000642532	0.001029311	1.02E-05	0.081617362
3.2	25	0.008993	0.005289094	5.82E-05	0	0.037189174	0.00159613	0	0	0.670186185	0.052617396	8.06E-05	0.000176525	0.050219842	2.64E-05	0.035919039	0.00098387	1.32E-05	0	7.04E-05	0.000716339	0.001087225	1.32E-05	0.09023006
3.2	30	0.009156762	0.005688456	9.09E-05	0	0.036185181	0.001822627	0	0	0.678829431	0.051092152	9.13E-05	0.000137079	0.032632866	3.01E-05	0.040194479	0.000970356	1.51E-05	0	8.67E-05	0.000729196	0.001063927	1.51E-05	0.092219484
3.3	0	0.011802445	0.007255221	0.000149768	0	0.043023972	0.002489095	0	0	0.615121469	0.059695122	0.00012662	0.000118547	0.025715681	4.00E-05	0.053256064	0.001167079	2.00E-05	0	0.000126484	0.000883581	0.001260298	2.00E-05	0.11368046
3.3	5	0.015656693	0.008940085	0.000223742	0	0.0510004	0.003292736	0	0	0.535952834	0.068535751	0.000172514	8.80E-05	0.024616122	5.05E-05	0.068232832	0.001394022	2.53E-05	0	0.000175001	0.001037369	0.001475866	2.53E-05	0.137817671
3.3	10	0.010802446	0.005404113	0.000157998	0	0.030682204	0.002138579	0	0	0.713143559	0.039400357	0.000116338	2.39E-05	0.018172201	3.08E-05	0.043042076	0.000840355	1.54E-05	0	0.000115823	0.000598441	0.000870753	1.54E-05	0.083600267
3.3	15	0.013248936	0.005499973	0.000183848	0	0.032298132	0.002342545	0	0	0.686449674	0.039148768	0.000133157	0	0.030825863	3.12E-05	0.04605033	0.000880077	1.56E-05	0	0.00012533	0.000581139	0.000893538	1.56E-05	0.087430554
3.3	20	0.014477699	0.004723313	0.000178805	0	0.030058787	0.002176269	0	0	0.693985767	0.034016197	0.000130212	0	0.047663656	2.61E-05	0.042125041	0.000807835	1.31E-05	0	0.000110233	0.000474659	0.000806983	1.31E-05	0.079592662
3.3	25	0.019836113	0.004773628	0.000205368	0	0.035026826	0.00240933	0	0	0.626638364	0.0366644	0.000153452	0	0.083566545	2.48E-05	0.046447138	0.000919104	1.24E-05	0	0.000107445	0.000451957	0.000909869	1.24E-05	0.089231753
3.4	0	0.024672087	0.004749726	0.000222838	0	0.039581569	0.002563647	0	0	0.570906089	0.039393676	0.000171001	0	0.112372208	2.30E-05	0.049690524	0.001018213	1.15E-05	0	9.89E-05	0.00042943	0.001007348	1.15E-05	0.097683968
3.4	5	0.029464462	0.00350125	0.00019884	0	0.040454853	0.002216239	0	0	0.568089655	0.03685117	0.000163876	0	0.131808716	1.28E-05	0.044282199	0.00099645	6.41E-06	0	4.75E-05	0.000279618	0.000995098	6.41E-06	0.09321506
3.4	10	0.028723026	0.001539885	0.000128257	0	0.033981281	0.001376483	0	0	0.675441921	0.028243806	0.000120785	1.94E-06	0.097659312	0	0.029907932	0.000789681	0	0	0	8.04E-05	0.000809187	0	0.071484921
3.4	15	0.040931009	0	9.23E-05	0	0.042049519	0.000917814	0	0	0.701429487	0.031900129	0.000118468	4.63E-05	0.054261156	0	0.025773624	0.00090594	0	0	0	0	0.000972622	0	0.078592461
4.1	0	0.00980713	0	0	0.032721392	8.18E-05	0	0	0	0.254479453	0.095162728	9.13E-05	0.000149632	0.257023507	0.000134164	0.137520559	0	0	0	0.000624197	0.001000169	0	0	0.0706696
4.1	5	0.009510451	0.000125483	0	0.04229072	7.12E-05	0.000150464	0	0	0.529012709	0.094871169	5.39E-05	0.000361967	0.007213001	0.000139254	0.055246421	0	0	1.05E-06	0.001088756	0.001157217	0	0	0.069999962
4.1	10	0.00837298	0.000455659	0	0.049795586	5.45E-05	0.000384575	0	0	0.461480459	0.087274353	1.61E-05	0.000539043	0.034885939	0.000131843	0.037249222	0.001197563	0	3.37E-05	0.001516359	0.001226793	0	0	0.059901103
4.2	0	0.006508522	0.000681691	0	0.052323515	3.47E-05	0.000553121	0	0	0.371110413	0.072596471	0	0.000621049	0.104878576	0.000110892	0.049644987	0.003848338	0	5.78E-05	0.001766494	0.001164323	0	0	0.04228648
4.2	5	0.004385938	0.000738772	0	0.048580429	1.72E-05	0.000604858	0	0	0.538759716	0.054213499	0	0.000584045	0.009009395	8.15E-05	0.046829706	0.005199744	0	6.64E-05	0.001750963	0.000977725	0	0	0.023241367
4.2	10	0.00314549	0.00079705	0	0.04948599	6.56E-06	0.000673113	0	0	0.578173937	0.045358967	0	0.000569828	0	6.46E-05	0.050310161	0.006346491	0	7.43E-05	0.001858274	0.000900727	0	0	0.011047969
4.2	15	0.00227369	0.0008547	0	0.053316708	0	0.000757058	0	0	0.350912055	0.041280658	0	0.000560806	0.190765726	5.26E-05	0.076199958	0.007456479	0	8.21E-05	0.002051187	0.000876695	0	0	0.002904694
4.3	0	0.001865981	0.000899694	0	0.057617091	0	0.000826656	0	0	0.111970343	0.040995232	0	0.000561313	0.331510622	4.71E-05	0.094643636	0.008241495	0	8.79E-05	0.00223556	0.000890609	0	0	2.64E-05
4.3	5	0.000857037	0.000669562	0	0.046374407	0	0.000664029	0	0	0.260572157	0.029621393	1.61E-05	0.00038165	0.146753586	2.63E-05	0.071186361	0.006638257	0	6.72E-05	0.001811098	0.000645485	0	0	2.05E-05
4.3	10	0.000487573	0.000784122	0	0.061280099	0	0.000859418	0	0	0.122955771	0.036761482	5.44E-05	0.000400179	0.052580108	2.15E-05	0.075786615	0.008446906	0	8.11E-05	0.002391261	0.000766221	0	0	0.007930953
4.3	15	1.55E-05	0.000669017	0	0.061773682	0	0.00083661	0	0	0.34162632	0.036420026	9.40E-05	0.000292535	0.019535811	1.03E-05	0.073274002	0.007918306	0	7.14E-05	0.002395981	0.000692358	0	0	0.025295744
4.3	20	0	0.000579426	0	0.066814255	0	0.000865018	0	0	0.465362534	0.040321403	0.000149393	0.00019604	0.009341998	9.05E-07	0.067589302	0.007688093	0	6.43E-05	0.002567097	0.000670448	0	0	0.056626292
