SubjectID	Day_Period	Aerococcus	Anaerococcus	Ureaplasma	Parvimonas	L. iners	Finegoldia	Staphylococcus	Porphyromonas	Atopobium	Gardnerella	L. crispatus	Peptostreptococcus	Sneathia	Streptococcus	Prevotella	Peptoniphilus	Incertae_Sedis_XI.1	L. gasseri	Corynebacterium	Dialister	L.otu5	L.otu3	Ruminococcaceae.3
1.5	9	0.009324019	0.001250353	0.000118565	0.004948762	0.218488249	0.002260979	2.80E-05	0.000519788	0.57675614	0.01742917	0.007658493	0	0	8.63E-05	0.053751929	0.001639982	0.000658835	9.36E-05	0.003784159	0.00145688	0.014426239	3.97E-05	0.033548424
1.5	12	0.010710109	0.001063613	0.000563361	0.003925746	0.451094903	0.002308242	3.66E-05	0.000513768	0.359255244	0.019277058	0.008901771	0	0.001291257	8.62E-05	0.055928474	0.00098647	0.000703796	0.000108378	0.003521777	0.001645611	0.014272023	0	0.019087416
2.1	0	0	3.10E-05	0.000391442	0.029560584	0.735158755	0.001381348	0.000852453	0.000107685	0	0	0.000285103	0	0	2.72E-05	0.119534789	0.012409069	0.000521863	0	0.000294898	0.00149094	0.005265935	0.001033316	0
2.1	3	0.000684361	1.21E-05	0.000163184	0.013640649	0	0.000601221	0.00033155	4.76E-05	0.429452525	0.468533478	0.000158568	0	0	1.38E-05	0.03605687	0.005312294	0.000258646	0	0.000109081	0.000624053	0.002763928	0.000461775	0
2.1	6	0.010172778	1.79E-05	0.000255547	0.02410605	0.286009255	0.001013031	0.000470773	8.07E-05	0.536806242	0	0.000331958	0	0	2.87E-05	0.054449672	0.008671064	0.000491173	0	0.000144381	0.000998156	0.005568285	0.00079177	0
2.1	9	0.016845178	1.25E-05	0.000182761	0.019981224	0.633433277	0.00081508	0.000289496	6.42E-05	0.030635689	0.173137278	0.000321888	0	0	2.97E-05	0.05450729	0.006616244	0.000437852	0	7.93E-05	0.000750785	0.005278615	0.000638909	0
2.1	12	0.032197329	1.32E-05	0.000184417	0.024298841	0.319980758	0.000988415	0.000222657	7.51E-05	0.093391861	0.354331203	0.000453779	2.82E-05	0	4.71E-05	0.09040322	0.007398783	0.000573344	0	4.77E-05	0.000837858	0.007373082	0.000760593	0
2.1	15	0.031602081	8.61E-06	9.93E-05	0.016775592	0	0.000706071	5.93E-05	5.02E-05	0.635781234	0.179484558	0.000360854	9.27E-05	0	4.35E-05	0.077755665	0.004712832	0.000426938	0	0	0.000544328	0.005878871	0.000518446	0
2.1	18	0.035264601	7.81E-06	5.71E-05	0.013877957	0	0.000632892	0	4.06E-05	0.744118953	0.092334321	0.000342431	0.00015282	0	4.88E-05	0.065411465	0.003637039	0.000381815	0	0	0.000443106	0.005655773	0.000428823	0
2.1	21	0.03893064	8.46E-06	2.53E-05	0.011699863	0.543972748	0.000608996	0	3.40E-05	0.265324269	0.050579719	0.000330459	0.000210502	0	5.62E-05	0.046814255	0.002928376	0.000349023	0	0	0.000392956	0.005592804	0.000367983	0
2.1	24	0.043855902	1.07E-05	3.99E-07	0.010228499	0.752659542	0.000640886	0	3.02E-05	0.082863012	0.039314131	0.0003307	0.000276168	0	6.75E-05	0.031433468	0.002548669	0.000332172	0	0	0.000392843	0.005796785	0.000335573	0
